"base_date","manage_no","mac_address","ap_group_name","install_location_detail","open_date","category","category_detail","address_dong","address_detail","latitude","longitude","pt_year","pt_month"
"20200215","19-B0464","e3c2cffbac41cfd95b7acbec852d00aecfbdf7d5c059f0be8788563c8d8188f2","서귀포야구장","실내야구연습장","20191128","체육시설","체육시설","제주특별자치도 서귀포시 강정동","서귀포시 강정동 1552-3","33.260778","126.504462","2020","02"
"20200215","17-B0018","be5e5536d23a48a055c2f97b043e466a15340437476d7dd44cfe9eb1752a941c","엉또폭포"," 화장실 남","20170814","관광지","공영관광지","제주특별자치도 서귀포시 강정동","서귀포시 염돈로 121-6 ","33.265064","126.49032","2020","02"
"20200215","17-B0068","7807f89920f8154e7731f999c58fbc1124e2da3cd4828650099c40d4922fced6","버스정류소_표선환승정류장(표선리사무소)[동]","버스정류장 상부","20170827","버스정류소","버스정류소","제주특별자치도 서귀포시 표선면 표선리","서귀포시 표선면 표선리 631-1   ","33.325341","126.83251","2020","02"
"20200215","17-B0173","4e3bd742797447fe9e1193ff7af8565a56f6e098603705e3309f19b8c03f8ebd","하효 쇠소깍 해변","주차장쪽 CCTV폴대1","20170830","해변","해변","제주특별자치도 서귀포시 하효동","서귀포시 하효동 989 앞 ","33.254655","126.6222","2020","02"
"20200215","17-B0177","7408af2ecd19ef119b3c7a751f9f73d9205a52e73af8b8268122761999e6a3c7","신양 섭지코지 해변","화장실 외벽 서","20170721","해변","해변","제주특별자치도 서귀포시 성산읍 고성리","서귀포시 성산읍 고성리 186-2번지선      ","33.435472","126.922535","2020","02"
"20200215","17-B0188","aaffdefc9df2608f01686612cad82f5a47836b740839f8444633425cfc44aa88","화순 금모래해변","관리사무실 외벽 ","20170814","해변","해변","제주특별자치도 서귀포시 안덕면 화순리","서귀포시 안덕면 화순리 833-2 번지 선    ","33.240784","126.333525","2020","02"
"20200215","17-A0021","794c11083403f5ed248cc9857dc92c886eb075407b590d77e89a6182fc688d14","한라생태숲"," 관리시험연구동 지붕 북","20170829","숲길","숲길","제주특별자치도 제주시 용강동","제주시 516로 2596(용강동)","33.430803","126.596469","2020","02"
"20200215","17-A0051","1a8cd968cc63e609866b35dad7ed99b2d5ba866b77bb291e1a92c940c60edccc","제주목관아","목관아 서쪽 클린하우스 폴대 북동","20170801","관광지","공영관광지","제주특별자치도 제주시 삼도이동","제주시 관덕로 25(삼도이동) ","33.513833","126.522028","2020","02"
"20200215","17-A0139","d1a57cb0a93ad7c6b057300e95fcc9d4a602349cce9751d1e0ec6330db276f32","선흘곶자왈 생태숲"," 동백동산습지센터  내부","20170830","숲길","숲길","제주특별자치도 제주시 조천읍 선흘리","제주시 조천읍 선흘리 924","33.509667","126.715278","2020","02"
"20200215","17-A0198","94c6c629b31f288871491ed8d58038145688caa92a773013daf1fcb28660992f","19코스","북촌항구 화장실 남쪽 벽면","20170803","올레코스","올레코스","제주특별자치도 제주시 조천읍 북촌리","제주시 조천읍 북촌7길 37 ","33.551361","126.693333","2020","02"
"20200215","17-A0281","9d5939d55cb16f14204c04e511fbc959fae4488f3d6a3592ce43b3843cbebbd0","하도 해변","화장실 남쪽 지붕 동","20170829","해변","해변","제주특별자치도 제주시 구좌읍 하도리","제주시 구좌읍 해맞이해안로 1973 ","33.513667","126.898917","2020","02"
"20200215","17-A0052","877b64b428deab35dd110f39dd5444b278db02e172c3addaa205c721de2da8df","제주별빛누리공원","1층휴게실 천정(1층)","20170906","관광지","공영관광지","제주특별자치도 제주시 오등동","제주시 오등동 산34","33.445222","126.54925","2020","02"
"20200215","17-A0137","2ced13746b1d2a2ccad06015741d521a492750d5722789074182beafbc79eff4","석굴암(천왕사 숲길)","충혼묘지 주차장 CP주(주차장 숲길 진입로)","20170904","숲길","숲길","제주특별자치도 제주시 노형동","제주시 노형동 산 20","33.405111","126.50275","2020","02"
"20200215","17-B0235","7bbe901a08d60d32efde8b128094e69778651fb6953bd433c13b4e81687f4023","성읍민속마을","가로등1-동","20171027","관광지","공영관광지","제주특별자치도 서귀포시 표선면 성읍리","서귀포시 표선면 성읍리 812-1","33.387473","126.800915","2020","02"
"20200215","17-A0322","7634b3d4d590051d63fd0bdbe198c38a75a35fa6a1f50053a108487cab93ce4b","꿈바당도서관","건물좌측 외벽","20171016","공공기관","도서관","제주특별자치도 제주시 연동","제주시 연동 463","33.480922","126.500242","2020","02"
"20200215","17-A0340","d7995e2c2058c010418938eaa0bbf811148c7a1539ceb60c123d5f588cfc1554","전기차충전소_해녀박물관","박물관 외벽","20171027","전기차충전소","전기차충전소","제주특별자치도 제주시 구좌읍 하도리","제주시 구좌읍 하도리 3204-1","33.523738","126.863478","2020","02"
"20200215","17-A0346","58bb1cf8599f24188038e8bb66adf2f0b3417bf099a82c2a9fa15ec5ceef54f1","전기차충전소_건입동주민센터","IP주 상단","20171107","전기차충전소","전기차충전소","제주특별자치도 제주시 건입동","제주시 만덕로 18","33.5150116","126.5315988","2020","02"
"20200215","17-B0330","e9a470c917d8b0e135f6da797874f0c6d0a9450597e6013ac0084341c967653d","전기차충전소_서귀포시청 1청사 1층 지하주차장","1층 지하주차장 비상계단 출입구 처마","20171208","전기차충전소","전기차충전소","제주특별자치도 서귀포시 서홍동","서귀포시 서홍동 440-1","33.253916","126.560642","2020","02"
"20200215","17-A0297","fd6de11844b0332e18890d99283da7c07d83b8f39097832bc17596d354da4dff","함덕 서우봉 해변","종합상황실(해변) ","20171129","해변","해변","제주특별자치도 제주시 조천읍 함덕리","제주시 조천읍 함덕리 산14-1번지","33.54355","126.66986","2020","02"
"20200215","17-A0438","b9b942284568d79aab98b0fde4226675b9874ea6ffb01219db7381208defd833","버스정류소_신촌초등학교[남] ","버스정류장 지붕위","20171210","버스정류소","버스정류소","제주특별자치도 제주시 조천읍 신촌리","제주시 조천읍 신촌리 2586-1","33.532182","126.618727","2020","02"
"20200215","18-A0071","9c729eb678a4e5346efbb457b36a0c6219c4368aa8e1ec558543a66fe2bfafe7","버스정류소_영평동[북] ","정류장 지붕에 무지향 1개","20180329","버스정류소","버스정류소","제주특별자치도 제주시 영평동","제주시 영평동 2445 (아봉로 177-2) 앞","33.477612","126.562756","2020","02"
"20200215","18-A0107","68ec362ce74d613db276672a6d51f5a93f3993ab41dad712c3910f34bc25a969","버스정류소_제주대학교 입구[동]","길건너 정류장 방향 지향 1개","20180404","버스정류소","버스정류소","제주특별자치도 제주시 아라일동","제주시 아라1동 479 ","33.45793","126.561592","2020","02"
"20200215","18-A0130","b1a3a730fb52cd01fcde57b99d6067640817ee7d2af594eabbe48f0e82256719","버스정류소_함덕비석거리[북] ","길건너 정류장 방향 지향 1개","20180413","버스정류소","버스정류소","제주특별자치도 제주시 조천읍 함덕리","제주시 조천읍 함덕리 3088(신북로 480)","33.543225","126.661686","2020","02"
"20200215","18-A0170","d5e5c0ce5c812d8d5af93360f374d330f4f4474a57a2e8c2101df354e45cf87a","버스정류소_제대아파트[북] ","가로등에 무지향 1개","20180427","버스정류소","버스정류소","제주특별자치도 제주시 아라일동","제주시 아라1동 349-1 ","33.458735","126.557406","2020","02"
"20200215","18-B0036","72eba1d60eeaf0d06bbc3471a99fa898f9a369e1784917c3d04f254404088b89","버스정류소_하모3리[북] ","버스정류장 상부","20180412","버스정류소","버스정류소","제주특별자치도 서귀포시 대정읍 하모리","서귀포시 대정읍 하모리 945-2","33.221554","126.25126","2020","02"
"20200215","18-A0212","d5233db2fc622478cab6ea48cd5c5454ffc650774a4ab50cd60f62564fb82f09","절물자연휴양림","휴양관 서쪽 벽면","20180504","관광지","공영관광지","제주특별자치도 제주시 봉개동","제주시 봉개동 산78-1(명림로 584)","33.440358","126.626144","2020","02"
"20200215","18-B0108","af075f6d28a3cceedf23df93b40f5224324952b186ae86213a9bb077c0835969","중문관광단지","동쪽 옥상 -  동","20180511","관광지","사설관광지","제주특별자치도 서귀포시 색달동","서귀포시 색달동 2812-2 ( 중문관광로72번길 53)","33.24996","126.408526","2020","02"
"20200215","19-B0012","50eb2a887bf46e44c377a4a5800f5a2d3e1dde939e0768343cf36a10d916cdc0","1100고지 휴게소","안내소 실내","20190620","관광지","공영관광지","제주특별자치도 서귀포시 색달동","서귀포시 색달동 산 1-1","33.357624","126.463072","2020","02"
"20200215","19-A0034","8b25e58163070d108e35d0a99b359d2ec5d70778f0d7d9fa484e354f756c6744","46호공원","CCTV POLE","20190611","공원","공원","제주특별자치도 제주시 연동","제주시 연동 1962-1","33.490382","126.484411","2020","02"
"20200215","19-A0055","a5a3fb7693e6f98073794d6bebdc565b47b8dc8ce1392b71f73dec54b704889b","만세공원","CCTV POLE","20190720","공원","공원","제주특별자치도 제주시 조천읍 조천리","제주시 조천읍 조천리 1142-1","33.540111","126.64038","2020","02"
"20200215","19-A0056","d8fdbf3d9f7b7bd29d8f8866f33e75442537dbb1eea940fc4f48d2d41c5ef491","만세공원","CCTV POLE","20190720","공원","공원","제주특별자치도 제주시 조천읍 조천리","제주시 조천읍 조천리 1142-1","33.540111","126.64038","2020","02"
"20200215","19-A0128","6479ad0adf7c531866e00f0b27cea26677db5ad32c69193fd1779514fc3b5b6a","버스정류소_제주제일중학교[동] ","정류장천정","20190621","버스정류소","버스정류소","제주특별자치도 제주시 이도이동","제주시 이도2동 1973-1","33.493837","126.539457","2020","02"
"20200215","19-A0145","62ed8364ba52d52f021ab5eba2ad98156ac18bed8f34af6497834c35e78da030","버스정류소_북촌리[북] ","정류장천정","20190621","버스정류소","버스정류소","제주특별자치도 제주시 조천읍 북촌리","제주시 조천읍 북촌리 632","33.548054","126.695152","2020","02"
"20200215","17-A0035","5a34a461a889691f3d3b8c1baf4d63e8fdbbe0287f5e77087b5756bb5a467d78","한라산국립공원","화장실(주차장) 지붕 북","20170830","관광지","공영관광지","제주특별자치도 제주시 해안동","제주시 1100로 2070-61(해안동 산 220-13) ","33.392472","126.494556","2020","02"
"20200215","17-A0416","09d5b36c7ca3646d35ce8c4b4bf4b573217aa4efcb5eeee512c4f223b8058ee3","버스정류소_천수동[동]","버스정류장 지붕위","20171127","버스정류소","버스정류소","제주특별자치도 제주시 일도이동"," 제주시 일도2동 370-5","33.508496","126.542095","2020","02"
"20200215","18-A0022","baa9c81e9982ad8823a643e9607713447949e0e7783535649c2550e0b509cf07","버스정류소_롯데시티호텔(600번)/삼무공원사거리[북] ","클린하우스 pole에 지향성 1개","20180413","버스정류소","버스정류소","제주특별자치도 제주시 연동","제주시 연동 260-41 (삼무로 19) 옆","33.489965","126.488853","2020","02"
"20200215","18-A0034","31cec1a2c6280739b385f23d8a99ba8feb66badde7aece66cec03d21628b6f83","버스정류소_대기고등학교[서] ","길건너 정류장 방향 지향 1개","20180412","버스정류소","버스정류소","제주특별자치도 제주시 봉개동","제주시 봉개동 1812-15","33.493059","126.592818","2020","02"
"20200215","18-B0082","2e9eaf308b5ab3b6626cdb8df67a09e81682c97820d374aecf7f72e75121ff00","버스정류소_제주은행[북] ","아리따움  앞 주차단속 CCTV 폴대 -동","20180528","버스정류소","버스정류소","제주특별자치도 서귀포시 서귀동","서귀포시 서귀동 371-9","33.248146","126.564412","2020","02"
"20200215","19-A0169","b51ba4f2c2a5bd9b3deec6e7835d691ef081a2ccf5dee5499a6e0efeae5c3a97","버스정류소_종달초등학교 (종달리방면)","정류장천정","20190731","버스정류소","버스정류소","제주특별자치도 제주시 구좌읍 종달리","제주시 구좌읍 종달리 1782","33.493073","126.896539","2020","02"
"20200215","19-B0115","63ea863e9b824f37dfaae3dce5879ea51ffd3be85f5ac3cdbcdb8ee59a91ebc8","버스정류소_애월중학교 (애월리방면)","버스정류장 상부","20190805","버스정류소","버스정류소","제주특별자치도 제주시 애월읍 고내리","제주시 애월읍 애월리 426-2 ","33.46369","126.324033","2020","02"
"20200215","19-B0125","4765127fc8b2b884f04b80f70a116f9e68c5e689331d323b7898a076f5ef2266","3-B코스","가로등 표선해수욕장방향","20190813","올레코스","올레코스","제주특별자치도 서귀포시 표선면 표선리","서귀포시 표선면 표선리 884-4","33.325475","126.836984","2020","02"
"20200215","19-B0164","fb0c64c61f152aa438e1caef85e45b9b5781a8d9f1dc63c9b11d6df6cb770f33","5코스","KT 전주 - 동쪽 넙빌레 방향","20190919","올레코스","올레코스","제주특별자치도 서귀포시 남원읍 신례리","서귀포시 남원읍 신례리 26-7","33.266999","126.643772","2020","02"
"20200215","19-B0171","49468d42537b27632b76718373749d61c52acf0d4434c785976e0962e28a3ca0","6코스","가로등 - 동쪽 버스정류장","20190920","올레코스","올레코스","제주특별자치도 서귀포시 보목동","서귀포시 보목동 566-3","33.239326","126.607111","2020","02"
"20200215","19-A0230","390a1fda0ae9936828215be4810e0e92d7055907a020640d681c576a10bf6832","20코스","통신주 옆 가로등 마을 내 올레길방향","20191015","올레코스","올레코스","제주특별자치도 제주시 구좌읍 행원리","제주시 구좌읍 행원리 1495-7 ","33.556553","126.80586","2020","02"
"20200215","19-B0214","34af1c846c6d0c9d47e3e4de1648046a964a0c7870da08065b001c74f5f40b89","6코스","KT전주 - 서쪽 생이돌 방향","20191015","올레코스","올레코스","제주특별자치도 서귀포시 하효동","서귀포시 하효동 1304-4","33.249495","126.619392","2020","02"
"20200215","19-B0251","abce7731578f7b717c6a466386330ec50b0f869a89d4c18fec6b9cc5ea9bb912","공천포 포구","클린하우스 - 정자","20191016","해변","해변","제주특별자치도 서귀포시 남원읍 신례리","서귀포시 남원읍 신례리 72-19","33.262699","126.641439","2020","02"
"20200215","19-B0273","690c16fe20197751a287ac3e44136b885e996d9c1096a285c1c3bf271fd77aaa","신창풍차해안도로","정자방향 외벽","20191020","해변","해변","제주특별자치도 제주시 한경면 신창리","제주시 한경면 신창리 1481-21","33.343106","126.172232","2020","02"
"20200215","19-B0288","31caf82f5521ed435214273e3dbcab804d0f7831a0fee209c5aa3f557fe5966a","서귀포국민체육센터 ","지하1층 수영장 관람석","20191020","체육시설","체육시설","제주특별자치도 서귀포시 중문동","서귀포시 중문동 1921-1","33.25097","126.432052","2020","02"
"20200215","19-B0295","4622933a4bae83e72d2de174585b23c541c577baf29d5a81e0d6c5a510eab58f","논짓물 ","외벽 - 주차장","20191020","관광지","공영관광지","제주특별자치도 서귀포시 대포동","서귀포시 하예동 568","33.236764","126.38851","2020","02"
"20200215","19-B0365","627da1ba6c924585cf834329734a7e105b3809e9cd9ef3cac093416b4047f27f","쉼터마을 유수암리 농어촌체험마을 ","실내 체험관","20191119","관광지","공영관광지","제주특별자치도 제주시 애월읍 유수암리","제주시 애월읍 유수암리 1904-1","33.441361","126.402746","2020","02"
"20200215","19-B0377","34f8e2d56cce98592a69ce5bb0ee6f67d3d640d148e628dce35ba4c4440aab58","제주환상자전거길","외벽 남- 제주환상자전거길 스탬프","20191119","테마거리","테마거리","제주특별자치도 제주시 한경면 판포리","제주시 한경면 판포리 1608 ","33.37014","126.206253","2020","02"
"20200215","19-B0504","5df6d346bf75fec7d2af8965019251e7990c978b3dd0d5465c0ee6cbe5b11809","버스정류소_위미초등학교 (서성동 방면)","버스정류장 천장","20191130","버스정류소","버스정류소","제주특별자치도 서귀포시 남원읍 위미리","서귀포시 남원읍 위미리 3112-1","33.273634","126.654584","2020","02"
"20200215","19-A0031","e351d962f13f03e892333454bbec68e5ba4705d7fcde57d4e80f0d8327482632","세화어린이공원","CCTV POLE","20190619","공원","공원","제주특별자치도 제주시 구좌읍 세화리","제주시 구좌읍 세화리 3645-1","33.526179","126.854632","2020","02"
"20200215","17-B0011","a0898b379ae8a41e542c00479264be3368195fceb9a8978025da8025739dfbbc","돈내코","+","20170814","관광지","공영관광지","제주특별자치도 서귀포시 상효동","서귀포시 상효동 1459  ","33.30033","126.5848","2020","02"
"20200215","17-B0017","1dbf1d6a5d966a7ace5bf521caf2446c4063cb9c9b84c9906ec8b48b96c30a18","서귀포자연휴양림","관리동 건물외벽 동","20170831","관광지","공영관광지","제주특별자치도 서귀포시 하원동","서귀포시 하원동 산1-1 ","33.311458","126.458844","2020","02"
"20200215","17-B0049","b49eb44d52d8af1dd18d43919e955bd42bc08618ec73259518d3c8c4ccad31ab","버스정류소_대정환승정류장(대정읍사무소)","버스정류장 상부","20170830","버스정류소","버스정류소","제주특별자치도 서귀포시 대정읍 하모리","서귀포시 대정읍 하모리 1443-4   ","33.226004","126.25178","2020","02"
"20200215","17-B0108","7a1c03ac74231a486d1b818fecb2d6dd9e149602969ad4fd36a865a40eb92d12","세계자동차박물관","건물외벽","20170831","관광지","사설관광지","제주특별자치도 서귀포시 안덕면 상창리","서귀포시 안덕면 상창리 2065-4       ","33.282865","126.349618","2020","02"
"20200215","17-B0129","ef51321e71b46aba5fe98731dcd232da29554e74fb2fa1c97007eeca62170adc","제주민속촌","건물외벽","20170814","관광지","사설관광지","제주특별자치도 서귀포시 표선면 표선리","서귀포시 표선면 표선리 40-1","33.322357","126.841486","2020","02"
"20200215","17-B0182","4451efddd44c8530284da3038e0b8c4b72a660db9afa22bbd2fc107a2d5b83fe","사계 해안도로","옥상 재난방송 폴대 1","20170830","해변","해변","제주특별자치도 서귀포시 안덕면 사계리","서귀포시 안덕면 사계리 2147-30 ","33.227888","126.305158","2020","02"
"20200215","17-A0044","d6b21e21d0cbb5b5ecf446b5b1eee4882bf56303dee7fe0b6f29b0816a9ad3d8","절물자연휴양림","관리사무소 벽면 서","20170727","관광지","공영관광지","제주특별자치도 제주시 봉개동","제주시 명림로 584(봉개동 산78-1) ","33.439518","126.629763","2020","02"
"20200215","17-A0237","b403a8871f4e150e8613cb893002a7e4d300cec8dbd91eb59a6a34013523f2c1","삼성혈 문화의 거리","어린이CCTV 동","20170814","테마거리","테마거리","제주특별자치도 제주시 이도일동","제주시 삼성로 19 ","33.505972","126.528139","2020","02"
"20200215","17-A0311","878494b3e0948e19f3b1f60d29d1240f8bce33e027394b25ef231eed8e673902","한담해변","한담공원 주차장 화장실 북","20170809","해변","해변","제주특별자치도 제주시 애월읍 애월리","제주시 애월읍 애월리 2459-1 ","33.45975","126.311139","2020","02"
"20200215","17-B0233","19c175631dba80cada3090ed69b779e71d7b1ea3c5f1a491694b87e96ec2330c","성읍민속마을","CCTV폴대-북쪽","20171027","관광지","공영관광지","제주특별자치도 서귀포시 표선면 성읍리","서귀포시 표선면 성읍리 775-1","33.384451","126.800385","2020","02"
"20200215","17-B0237","812999c9b4b8b75ab352cf39bb17f6f63750b9709ac3a73e37376f368eeec4cc","성읍민속마을","가로등1-북","20171027","관광지","공영관광지","제주특별자치도 서귀포시 표선면 성읍리","서귀포시 표선면 성읍리 812-1","33.387473","126.800915","2020","02"
"20200215","17-B0274","275630f1d0bf3a82824e96dadbf13e9b4efd2727a3d0a8a8db20cbb50e65621b","전기차충전소_성산하수처리장","건물외벽","20171027","전기차충전소","전기차충전소","제주특별자치도 서귀포시 성산읍 오조리","서귀포시 성산읍 고성동서로 115","33.45141","126.919831","2020","02"
"20200215","17-A0365","9f23e9ef0635b1359738276280d15360446f9f2e3ad29730469aa6efd281c9fd","전기차충전소_일도이동공영주차장","2층 취미실 내 샤워장 외벽에 함체 신설","20171107","전기차충전소","전기차충전소","제주특별자치도 제주시 이도이동","제주시 일도2동 488-2","33.5105735","126.5438387","2020","02"
"20200215","17-A0375","6322c4fd2693179f1f0824d5d2f72252a06b804dcb39b79d36daf9d355589703","전기차충전소_애월119센터","건물 우측 기둥 상단","20171113","전기차충전소","전기차충전소","제주특별자치도 제주시 애월읍 고내리","제주시 애월읍 일주서로 6513","33.4666589","126.3488567","2020","02"
"20200215","17-B0338","db2b4874181a0164fa5c8b8c067b303614e3335528e1ff8facecc4c7f23fcc05","서귀포시 동부보건소","1층 사무실 천정","20171208","공공기관","보건소","제주특별자치도 서귀포시 남원읍 남원리","서귀포시 남원읍 남원리 2359-1 ","33.275352","126.703718","2020","02"
"20200215","17-A0444","4b67f9185156387e4ae69b36f9aa0ff1aaf61c2a480e364db4b7b9c6f20b03b3","제주특별자치도청","팔각정방향 베란다","20171124","공공기관","관공서","제주특별자치도 제주시 연동","제주시 문연로 6","33.489103","126.498069","2020","02"
"20200215","18-A0010","9326268695659c8cfec51bbf3e4d3f268628c005babe13d6be0da5d5fdbb2d6c","제주동문시장","골목시장 간판 남쪽","20180312","전통시장","전통시장","제주특별자치도 제주시 이도일동","제주시 중앙로 63-10","33.511623","126.525008","2020","02"
"20200215","18-A0124","1df3a4cb6384db5ca94ed406c80a5c4e24b51e93378b8a8939355a8aeb02eac8","탑동 테마거리","CCTV폴에 설치","20180410","테마거리","테마거리","제주특별자치도 제주시 삼도이동","제주시 삼도2동 1256","33.518732","126.52029","2020","02"
"20200215","18-A0160","07e103a4a731626ddc09f79fc99ddaea7e606796cb7aeb7f3d5c85a0748d9b45","버스정류소_연동대림1차아파트[동]","정류장 지붕에 무지향 1개","20180426","버스정류소","버스정류소","제주특별자치도 제주시 연동","제주시 연동 1482 (국기로1길 2)앞","33.480692","126.48999","2020","02"
"20200215","18-B0031","497afaac459aeb09cdc99d8a62661fdd8603eef57111e6ca44f36a0b9b0ad46e","버스정류소_중문동[남]","버스정류장 상부","20180424","버스정류소","버스정류소","제주특별자치도 서귀포시 중문동","서귀포시 중문동 1964-4  (천제연로 210 )","33.251543","126.427012","2020","02"
"20200215","18-B0032","e2484bb05c7f06497ece22f89952cf5b79c22316fe86affb27bdcf40d1ce2fbf","버스정류소_중문초등학교[북]","버스정류장 상부","20180412","버스정류소","버스정류소","제주특별자치도 서귀포시 중문동","서귀포시 중문동 1908-2","33.251422","126.429888","2020","02"
"20200215","18-A0234","5df3377d578b1fa525c48f0e99bb4445adba7189b9745becee333beb1b66a024","전기차충전소_제주시청","옥상에서 시청 본관 주차장 방향 지향성 1개","20180509","전기차충전소","전기차충전소","제주특별자치도 제주시 이도이동","제주시 이도2동 1176-118 (동광로2길 7) 옆","33.499643","126.531239","2020","02"
"20200215","18-B0125","d0f344ded2f4ff2ecc8e6d5c86a0cc0f722c9c8dba4c5b00d4088ab1b1fa7808","서빈백사해수욕장","화장실 및 탈의실 옆서측 KT강관주-북","20180622","해변","해변","제주특별자치도 제주시 우도면 연평리","제주시 우도면 연평리 2512-3","33.502875","126.943313","2020","02"
"20200215","19-A0009","6d1d572c5a666c18b18d2b41200d5a4e09d339c75932f7355004434174f924a6","제주민속오일장","남쪽입구 화장실 처마","20190617","전통시장","전통시장","제주특별자치도 제주시 도두일동","제주시 도두일동 1212 (오일장서길 26) ","33.495949","126.47559","2020","02"
"20200215","19-A0030","76621376ae7611e02b56ba6e41588a2e6faaf11a9a04c7505ff53ba54063da52","전기차충전소_화북2동 공영주차장","전기차충전소인근 CCTV","20190613","전기차충전소","전기차충전소","제주특별자치도 제주시 화북이동","제주시 화북2동 3378-4","6","33.508559","2020","02"
"20200215","19-A0059","c670b0ae8af9d5afbd9c1a63e0d2cfe5951517be4a82497291e6d767c9d9dbae","80호공원","CCTV POLE","20190718","공원","공원","제주특별자치도 제주시 화북일동","제주시 화북1동 1972-9","33.519513","126.56747","2020","02"
"20200215","19-B0041","117da339cfcc346590d904e0504e30b290920af672aba43f474b4200dd543dd4","버스정류소_주공 2단지[남] "," 가로등- 건너편 주공2단지 (남) 정류장 방향","20190623","버스정류소","버스정류소","제주특별자치도 서귀포시 동홍동","서귀포시 동홍동 657-5 (동홍동 498-2앞) ","33.25491","126.573765","2020","02"
"20200215","19-B0062","a33f6320f3e915b07ee67f57e79fd1e6e56a33df5fd7619a2cb6ea8fbc2b81e5","버스정류소_신흥교차로[서] ","버스정류장 상부","20190625","버스정류소","버스정류소","제주특별자치도 서귀포시 남원읍 신흥리","서귀포시 남원읍 신흥리 167-19  앞","33.30075","126.767133","2020","02"
"20200215","18-A0077","61f867d6af4a6434344ff8f12e6a943990eca4ef1ce9e0e250c7ab74e4a36ad0","버스정류소_아라주공아파트[서]","정류장 인근 IP주에 무지향 1개","20180406","버스정류소","버스정류소","제주특별자치도 제주시 아라일동","제주시 아라1동 6092-7","33.473529","126.546589","2020","02"
"20200215","18-A0223","38c98c127433f473e08e6f870666c59690ff0f938c32ceb3400a7efb9cfaa2aa","절물자연휴양림","보안등 69번 중단 지향","20180508","관광지","공영관광지","제주특별자치도 제주시 봉개동","제주시 봉개동 산78-1(명림로 584)","33.437654","126.628805","2020","02"
"20200215","19-A0191","60bd381b993a20f6b89f6cac9e842f6a4ffa06d641e42ac71a320b486461fb8b","21코스","공중화장실 인근 IP주","20190820","올레코스","올레코스","제주특별자치도 제주시 구좌읍 종달리","제주시 구좌읍 종달리 산 2 ","33.496938","126.905994","2020","02"
"20200215","19-A0210","b7f4f4b00dbfad8484d7ab38653be910c10f3363c0b11a812b581b0ae1e49468","18코스","화장실 벽면 삼양해변 방향","20190726","올레코스","올레코스","제주특별자치도 제주시 삼양이동","제주시 삼양이동 1965-3(감수북길 41)","33.525566","126.584215","2020","02"
"20200215","19-B0182","e688567d0f9520d7b4f37468593ed0972a4138a4eb6f96f40f49ff1f426771dc","14코스","IP주 - 남 올레길","20190917","올레코스","올레코스","제주특별자치도 제주시 한림읍 월령리","제주시 한림읍 월령리 376-1","33.376437","126.214048","2020","02"
"20200215","19-A0217","aadc988cbb15f9ba73cacda81ec9f259c7690102460eecb55946edd2951efcec","17코스","Kt IP주 올레길 정자방향","20190822","올레코스","올레코스","제주특별자치도 제주시 도두일동","제주시 도두일동 산 2(도두항길 4-17)","33.506616","126.466896","2020","02"
"20200215","19-B0298","782c0da8575908f5848f95819cca91ad1c1907737cea8c015f42d6d556b1e15c","제주환상자전거길","CCTV 상부 서","20191020","테마거리","테마거리","제주특별자치도 서귀포시 법환동","서귀포시 법환동 1541- 앞 CCTV POLE","33.231312","126.505706","2020","02"
"20200215","19-A0304","5209f0638062a506253df25910d6bc1d2395af03f03b04d3dda19cd9fc3acc71","칠성로 쇼핑거리","아케이트 pole","20191129","테마거리","테마거리","제주특별자치도 제주시 일도일동","제주시 일도1동 1363-4(칠성로길 22-1)","33.514249","126.525453","2020","02"
"20200215","19-B0384","a65577643424d80f74d2b2a01ffcaed0c897203ea3373305736cb6f1118dc544","사려니숲길","가로등","20191120","관광지","공영관광지","제주특별자치도 제주시 봉개동","제주시 봉개동 2750-2 (사려니숲길 주차장)","33.434054","126.637303","2020","02"
"20200215","19-B0393","f88a8640982a9e003955238387e58dcc93451d1eeedaf051cd488e6566dc759a","올레14코스(흴체어구간)","IP주","20191101","올레코스","올레코스","제주특별자치도 제주시 한림읍 금능리","제주시 한림읍 금능리 1494-17","33.389604","126.228905","2020","02"
"20200215","19-B0456","4091f02de4a9c93980806a5ed81f7dac5ce42d843a21d45e75f1738a70a2b188","버스정류소_강정초등학교(북) (강정새마을금고방면)","버스정류소","20191120","버스정류소","버스정류소","제주특별자치도 서귀포시 강정동","서귀포시 강정동 4521-2 ","33.235657","126.480046","2020","02"
"20200215","17-B0019","c26c19798b6af2c3afacb38d5dcfdf5753bc8dfcc3a11587b935df5a211be186","엉또폭포"," 화장실북","20170814","관광지","공영관광지","제주특별자치도 서귀포시 강정동","서귀포시 염돈로 121-6 ","33.265064","126.49032","2020","02"
"20200215","17-B0074","1a8a0629724e4c337759bda1e42acade7ab877f0d20f06752810d8a675086b65","노리매(매화테마공원)","건물외벽","20170814","관광지","사설관광지","제주특별자치도 서귀포시 대정읍 구억리","서귀포시 대정읍 구억리 676 ","33.282","126.286721","2020","02"
"20200215","17-B0095","4007812026b373c1aea24740c0ff0c3cfb3a024964e0af8d36dd5fec75b85199","블루마운틴커피테마파크","매표소홀","20170814","관광지","사설관광지","제주특별자치도 서귀포시 성산읍 삼달리","서귀포시 성산읍 삼달리 1510-1       ","33.380169","126.837168","2020","02"
